id,uri,old_findID,secuid,objecttype,objectCertainty,classification,subClassification,length,height,width,thickness,diameter,weight,quantity,otherRef,smrRef,musaccno,TID,broadperiod,fromdate,todate,periodFromName,subperiodFrom,periodToName,subperiodTo,cultureName,description,note,reasonTerm,notes,inscription,workflow,rulerName,mintName,denominationName,tribeName,reeceID,categoryTerm,typeTerm,geography,axis,moneyerName,obverseDescription,reverseDescription,obverseLegend,reverseLegend,mintmark,cciNumber,reverseType,datefound1,datefound2,regionName,county,district,parish,knownas,gridref,fourFigure,easting,northing,latitude,longitude,gridSource,subsequentActionTerm,currentLocation,thumbnail,imagedir,filename,finder,discoveryMethod,creator,institution,created,updated
453540,https://finds.org.uk/database/artefacts/record/id/453540,FAKL-C6B3C1,PAS4E1C6B3C001237,COIN,Certain,"Cut half-penny made from a short cross penny",,,,,,18,0.74,1,235,,,,MEDIEVAL,1180,1189,MEDIEVAL,Middle,,,,"Cut half-penny made from a short cross penny of Henry II, London",,,,,3,"Henry II of England",London,"Cut halfpenny",,,"English coin short and long cross period 1180 - 1278","Short cross class 1b (N 963)",,6,,"Crowned bust, facing","Short cross","HE [....] EX",LVNDE,,,,,,"Yorkshire and the Humber","East Riding of Yorkshire","East Riding of Yorkshire","Restricted access","South Cave",,"Restricted access",,,,,"From finder","Returned to finder",,338297,images/kleahy/,235.jpg,"Restricted info","Metal detector","Kevin Leahy",FAKL,2011-07-12T16:41:48Z,2011-07-20T20:48:00Z
453455,https://finds.org.uk/database/artefacts/record/id/453455,FAKL-C42423,PAS4E1C4242001599,COIN,Certain,"Cut half-penny made from a short cross penny",,,,,,17.7,0.66,1,236,,,,MEDIEVAL,1180,1189,,,,,,"Cut half-penny made from a short-cross of Henry II",,,,,3,"Henry II of England",London,"Cut halfpenny",,,"English coin short and long cross period 1180 - 1278","Short cross class 1b (N 963)",,8,,"Crowned bust facing","Short cross","H [enric] REX","FILAIME [on lund]",,,,,,"Yorkshire and the Humber","East Riding of Yorkshire","East Riding of Yorkshire","Restricted access","South Cave",,"Restricted access",,,,,"From finder","Returned to finder",,338294,images/kleahy/,236.jpg,"Restricted info","Metal detector","Kevin Leahy",FAKL,2011-07-12T13:46:58Z,2011-07-20T20:44:00Z
453442,https://finds.org.uk/database/artefacts/record/id/453442,FAKL-C398B8,PAS4E1C398B001FE4,COIN,Certain,"Cut half-penny, voided long cross",,,,,,17.1,0.66,1,240,,,,MEDIEVAL,1247,1279,,,,,,"Cut half-penny made from a voided long-cross issue",,,,,3,"Henry III of England",London,"Cut halfpenny",,,"English coin short and long cross period 1180 - 1278","Long cross class 4 or 5, not further defined",,12,,"Facing bust","Voided long-cross","]REX III","HEN[ /rio/nlv/] NDE",,,,,,"Yorkshire and the Humber","East Riding of Yorkshire","East Riding of Yorkshire","Restricted access","South Cave",,"Restricted access",,,,,"From finder","Returned to finder",,338292,images/kleahy/,240.jpg,"Restricted info","Metal detector","Kevin Leahy",FAKL,2011-07-12T13:09:48Z,2011-07-20T20:42:00Z
453403,https://finds.org.uk/database/artefacts/record/id/453403,FAKL-C25260,PAS4E1C252600106B,COIN,Certain,Penny,,,,,,16.8,0.81,1,231,,,,MEDIEVAL,1413,1422,MEDIEVAL,Middle,,,,"Silver penny of Henry V, York, clipped",,,,,3,"Henry V of England",York,Penny,,,"English coin Late Medieval 1377 - 1489","Penny: Henry V, Class D (N 1397, 1401, 1406)",,6,,"Facing crowned bust, quatrafoil and annulet to sides of head","Long cross","H [enric] REX","CIVI/TAS/EBOR/A [",,,,,,"Yorkshire and the Humber","East Riding of Yorkshire","East Riding of Yorkshire","Restricted access",Gilberdyke,,"Restricted access",,,,,"From finder","Returned to finder",,338285,images/kleahy/,231.jpg,"Restricted info","Metal detector","Kevin Leahy",FAKL,2011-07-12T11:42:46Z,2011-07-20T20:25:00Z
452372,https://finds.org.uk/database/artefacts/record/id/452372,FAKL-4676E6,PAS4E14676E001CA9,COIN,Certain,,,,,,,19.1,0.98,1,217,,,,MEDIEVAL,1380,1422,MEDIEVAL,Late,MEDIEVAL,Late,,"Medieval coin, silver, probably Charles VI of France (1380-1422), denier tournois (Duplessy no. 397).",,,,,3,,,,,,"Non English coin",,,,,"two central lis, crowned","cross pattee","[KAR]OLVS [R]EX","TVR/[ONV/S] CI/VIS (divided by lis)",,,,,,"Yorkshire and the Humber","East Riding of Yorkshire","East Riding of Yorkshire","Restricted access",Elloughton,,"Restricted access",,,,,"From a paper map","Returned to finder",,338281,images/kleahy/,217.jpg,"Restricted info","Metal detector","Kevin Leahy",FAKL,2011-07-06T14:47:27Z,2011-09-29T10:21:16Z
452368,https://finds.org.uk/database/artefacts/record/id/452368,FAKL-4648E2,PAS4E14648E001441,COIN,Certain,,,,,,,14.2,0.54,1,216,,,,MEDIEVAL,1300,1600,MEDIEVAL,,"POST MEDIEVAL",,,"Copper alloy coin, one face marked with a short cross, the other with a letter 'R'. Inscription illegible. The attribution of this coin remains uncertain although it is probably of Late Medieval or early post-medieval date. It is possibly French.",,,,,3,,,,,,"Non English coin",,,,,"Central monogram or letter. Possibly K or R.","Central short cross",illegible,illegible,,,,,,"Yorkshire and the Humber","East Riding of Yorkshire","East Riding of Yorkshire","Restricted access",Elloughton,,"Restricted access",,,,,"From a paper map","Returned to finder",,338280,images/kleahy/,216.jpg,"Restricted info","Metal detector","Kevin Leahy",FAKL,2011-07-06T14:35:10Z,2011-09-29T10:17:37Z
451182,https://finds.org.uk/database/artefacts/record/id/451182,FAKL-B21E71,PAS4E0B21E700125A,COIN,Certain,Penny,,,,,,19.2,1.24,1,207,,,,MEDIEVAL,1279,1307,,,,,,"Long-cross penny of Edward I, York",,,,,3,"Edward I of England",York,Penny,,,"English coin Edwardian type 1279 - 1377","Edwardian class 9b (N 1037/1)",,8,,"Crowned bust facing","Long cross with a central quatrafoil","EDW [  ]ANGL DNS HYB",CIVI/TAS/EBOR/ACI,,,,,,"Yorkshire and the Humber","East Riding of Yorkshire","East Riding of Yorkshire","Restricted access","Burton Fleming",,"Restricted access",,,,,"GPS (from the finder)","Returned to finder",,335810,images/kleahy/,207.jpg,"Restricted info","Metal detector","Kevin Leahy",FAKL,2011-06-29T14:00:23Z,2011-07-03T21:52:00Z
451031,https://finds.org.uk/database/artefacts/record/id/451031,SUSS-9E5D96,PAS4E09E5D9001CCF,COIN,Certain,,,,,,0.6,17.3,0.75,1,,,,,MEDIEVAL,1470,1471,MEDIEVAL,Late,MEDIEVAL,Late,,"A worn Medieval silver 'long cross' penny, Henry VI (restored; AD 1470-1); mint: London; North 1622.",,,,,3,"Henry VI of England (second reign)",,,,,"English coin Late Medieval 1377 - 1489","Penny: Henry VI, Second reign (N 1622, 1622/1, 1623)",,1,,"Crowned bust facing with bifoliate side fleurs","Long cross patee with three pellets in each quarter","hENRICV' DI GRA REX ANGL",CIVI/TAS/LON/DON,,,,2011-04-26T00:00:00Z,,"South East","West Sussex",Chichester,"Restricted access",,,"Restricted access",,,,,,"Returned to finder",,337277,images/corbie01/,SUSS-9E5D96MedLongCrossHenryV.jpg,"Restricted info","Metal detector","Claire Goodey",SUSS,2011-06-28T15:31:54Z,2013-09-25T13:00:16Z
450876,https://finds.org.uk/database/artefacts/record/id/450876,LEIC-99E9D7,PAS4E099E9D001E8E,COIN,Certain,,,,,,1,19,1.34,1,,,,,MEDIEVAL,1305,1314,MEDIEVAL,,MEDIEVAL,,,"Medieval silver penny, probably of Edward II. The coin belongs to class 10c-11, minted 1305-1314.There are differences in style between the obverse and reverse, which suggests that the reverse die has been re-used with a new obverse.",,,,,3,"Edward II of England",London,Penny,,,"English coin Edwardian type 1279 - 1377","Edward II not further defined",,,,"Facing bust of the king with a 3-pointed crown, a single side-curl and drapery.","Long cross moline quartering a circle with groups of 3 pellets, some clipped","+ EDWAR R ANGL DNS hYB","CIVITAS LONDON",London,,,2011-06-13T00:00:00Z,,"East Midlands",Leicestershire,Harborough,"Restricted access",,,"Restricted access",,,,,"Centred on parish","Returned to finder",,334903,images/rebecca/,LEIC-99E9D7.JPG,"Restricted info","Metal detector","Rebecca Czechowicz",LEIC,2011-06-28T10:27:58Z,2013-02-21T12:28:17Z
449947,https://finds.org.uk/database/artefacts/record/id/449947,DOR-345B62,PAS4E0345B60014F9,COIN,Certain,"Edwardian penny",Irish,,,,,18.44,1.37,1,,,,2011T379,MEDIEVAL,1279,1302,MEDIEVAL,,,,,"A silver penny of Edward I penny Irish coinage, 4a (1297-1302) Mint of Dublin DOR-345B62Diameter: 18.44 mmWeight: 1.37 gReference: Spink, cf no. 6251Part of a group of three coins reported found at Compton Abbas, Dorset. All are official English silver coins of the medieval period, with, therefore, a silver content of over 90%. The other two coins were1. silver shortcross cut halfpenny Class 1b2 (c.1182-5) London [ ] ON.LVND 0.68g DOR-341FE42. Edward II penny Class 10cfb1 (c.1307-9) Mint of Durham with cross moline initial mark. 1.14g DOR-344CD2",,,"It is not likely that these coins form a single group; one would not expect a cut fraction of the late 12th century still to be in use after 1300, surviving through two complete recoinages and the disappearance of cut fractions. It is possible that the two Edwardian coins represent a single loss, but they could as easily represent two separate deposits. It is my opinion, therefore, that the balance of the evidence does not suggest that this group would constitute Treasure under the terms of the Act.Dr Barrie J. Cook Curator of Medieval and Early Modern Coinage",,3,"Edward I of England",Dublin,Penny,,,,"Irish: penny of Edward I, second coinage, solid long cross (S 6246 - 6256)",,11,,"Bust in triangular frame. Pellet below bust. Small lettering.","Long cross with pellets in angles. Large lettering.","EDW R ANGL DNS HYB","CIVITAS DVBLINIE",,,,2011-05-25T00:00:00Z,,"South West",Dorset,"North Dorset","Restricted access","Compton Abbas",,"Restricted access",,,,,"From finder","Returned to finder after being declared not Treasure",,418229,images/caht/,AN01096690_001.jpg,"Restricted info","Metal detector","Ciorstaidh Hayward Trevarthen",DOR,2011-06-23T14:55:02Z,2013-06-17T17:24:47Z
449929,https://finds.org.uk/database/artefacts/record/id/449929,DOR-341FE4,PAS4E0341FE00181B,COIN,Certain,"Shortcross penny","Cut halfpenny",,,,,19.88,0.68,1,,,,2011T379,MEDIEVAL,1180,1247,MEDIEVAL,Early,,,,"A silver shortcross cut halfpenny Class 1b2 (c.1182-5) London [ ] ON.LVNDDiameter: 19.88 mmWeight: 0.68 gPart of a group of three coins reported found at Compton Abbas, Dorset. All are official English silver coins of the medieval period, with, therefore, a silver content of over 90%. The other two coins were2. Edward II penny Class 10cfb1 (c.1307-9) Durham 1.14g DOR-344CD23. Edward I penny Irish coinage, 4a (1297-1302) Dublin 1.37g DOR-345B62",,,"It is not likely that these coins form a single group; one would not expect a cut fraction of the late 12th century still to be in use after 1300, surviving through two complete recoinages and the disappearance of cut fractions. It is possible that the two Edwardian coins represent a single loss, but they could as easily represent two separate deposits. It is my opinion, therefore, that the balance of the evidence does not suggest that this group would constitute Treasure under the terms of the Act.Dr Barrie J. Cook Curator of Medieval and Early Modern Coinage",,3,"Henry II - Henry III",London,"Cut halfpenny",,,"English coin short and long cross period 1180 - 1278","Short cross, not further defined",,4,,"Facing bust, pellet crown, no pellets in curls","Voided short cross with pellets in the angles","HENRIC[VS REX]","[--- ON] LVND",,,,2011-06-06T00:00:00Z,,"South West",Dorset,"North Dorset","Restricted access","Compton Abbas",,"Restricted access",,,,,"From finder","Returned to finder after being declared not Treasure",,418217,images/caht/,"Copy of 2011T379.jpg","Restricted info","Metal detector","Ciorstaidh Hayward Trevarthen",DOR,2011-06-23T14:39:12Z,2013-06-17T17:25:40Z
449530,https://finds.org.uk/database/artefacts/record/id/449530,PUBLIC-1CE447,PAS4E01CE44001E3F,COIN,Certain,,,,,,,,1.18,1,"NMWPA 2009.239.2",,,,MEDIEVAL,1307,1309,MEDIEVAL,,MEDIEVAL,,,"A slightly clipped medieval silver penny of Edward I (1279-1307). Class 10cf3b (North 1042/2) dating to 1307-1309. Mint of London. North (1991, 36).It weighs 1.18 g. It has been cracked at two points, and bent and one of these.",,,,,3,"Edward I of England",London,Penny,,,"English coin Edwardian type 1279 - 1377","Edwardian class 10cf3 (N 1042/1-2)",,,,"Crowned bust facing within a beaded circle","Beaded circle divided by a long cross patt?e with three pellets within each angle","E[D]WA R ANGL DNS hYB","CIVI/TAS/ LON/DON",,,,2009-06-25T00:00:00Z,,"South West",Wiltshire,Wiltshire,"Restricted access",,,"Restricted access",,,,,,"Returned to finder",,334678,images/simj3/,2009.239.2i.jpg,"Restricted info","Metal detector","sim johnson",PUBLIC,2011-06-22T12:13:10Z,2016-12-05T21:40:59Z
449341,https://finds.org.uk/database/artefacts/record/id/449341,LEIC-0A1BF7,PAS4E00A1BF001D20,COIN,Certain,,,,,,0.5,17,0.88,1,,,,,MEDIEVAL,1300,1314,MEDIEVAL,,MEDIEVAL,,,"Medieval silver long cross penny of Edward I or II, a type 10-11 coin minted in Canterbury between 1300 and 1314.",,,,,3,"Edward I of England",Canterbury,Penny,,,"English coin Edwardian type 1279 - 1377","Edwardian class 10 (N 1038-1043), not further defined",,,,"Facing bust of king","Long cross quartering a circle with trefoils","[E]DWAR ANG[L DNS HYB]","[CIVI]TAS CAN[TOR]",,,,2011-06-13T00:00:00Z,,"East Midlands",Leicestershire,Melton,"Restricted access",,,"Restricted access",,,,,"Centred on field","Returned to finder",,333640,images/rebecca/,LEIC-0A1BF7.JPG,"Restricted info","Metal detector","Rebecca Czechowicz",LEIC,2011-06-21T14:50:56Z,2013-02-21T12:34:32Z
449328,https://finds.org.uk/database/artefacts/record/id/449328,LEIC-09CB28,PAS4E009CB2001F5D,COIN,Certain,,,,,,1,19,1.3,1,,,,,MEDIEVAL,1204,1242,MEDIEVAL,,MEDIEVAL,,,"Medieval silver short cross penny of John or Henry III. Minted by Adam in London between 1204 and 1242, the coin belongs to type 5b - 7c.",,,,,3,"John of England",London,Penny,,,"English coin short and long cross period 1180 - 1278","Short cross classes 5-8, not further defined",,,,"Facing bust of king with two side-curls and sceptre, large round eyes and thick lips.","Short cross quartering a circle with quatrefoils",,"ADAM ON LVNDE",,,,2011-06-13T00:00:00Z,,"East Midlands",Leicestershire,Melton,"Restricted access",,,"Restricted access",,,,,"Centred on field","Returned to finder",,333626,images/rebecca/,LEIC-09CB28.JPG,"Restricted info","Metal detector","Rebecca Czechowicz",LEIC,2011-06-21T14:29:23Z,2013-02-21T12:36:13Z
449316,https://finds.org.uk/database/artefacts/record/id/449316,LEIC-096AE2,PAS4E0096AE00133E,COIN,Certain,,,,,,1,18,1.28,1,,,,,MEDIEVAL,1216,1272,MEDIEVAL,,MEDIEVAL,,,"Medieval silver voided long cross penny of Henry III (1216-1272).",,,,,3,"Henry III of England",,Penny,,,"English coin short and long cross period 1180 - 1278","Henry III, long cross, not further defined",,,,"Facing bust of king with round eyes and two side-curls.","Voided long cross quartering a circle with pellets.",,VIL[...]EOHL,,,,2011-06-13T00:00:00Z,,"East Midlands",Leicestershire,Melton,"Restricted access",,,"Restricted access",,,,,"Centred on parish","Returned to finder",,333616,images/rebecca/,LEIC-096AE2.JPG,"Restricted info","Metal detector","Rebecca Czechowicz",LEIC,2011-06-21T14:03:42Z,2013-02-21T12:37:16Z
449119,https://finds.org.uk/database/artefacts/record/id/449119,NARC-F0D455,PAS4DFF0D45001ACB,COIN,Certain,,,,,,,20.5,1,1,,,,,MEDIEVAL,1477,1480,MEDIEVAL,,MEDIEVAL,,,"A clipped and damaged medieval silver halfgroat of Edward IV (2nd reign; 1471-83); mint: Canterbury (North 1637); initial mark: rose; c. AD 1477-80.",,,,,3,"Edward IV of England (second reign)",Canterbury,"Half groat",,,"English coin Late Medieval 1377 - 1489","Halfgroat: Edward IV, Second reign (N 1634 - 1640)",,3,,"Front-facing crowned bust with C on breast.","Long cross with group of three pellets in each angle; two rows of text around.","EDWAR[ ]RGLx[ ]RA","POSVI/DEV[ ]EVM",rose,,,,,Eastern,Cambridgeshire,Huntingdonshire,"Restricted access",,,"Restricted access",,,,,"From finder","Returned to finder",,333708,images/jcassidy/,"NARC-F0D455 b.jpg","Restricted info","Metal detector","Julie Cassidy",NARC,2011-06-20T10:05:09Z,2014-06-06T10:01:01Z
448411,https://finds.org.uk/database/artefacts/record/id/448411,HESH-9CD500,PAS4DF9CD500010D4,COIN,Certain,,,,,,,17.1,0.97,1,,,,,MEDIEVAL,1309,1346,,,,,,"Continental Sterling of John the Blind, King of Bohemia and Prince of Luxemburg (1309-46)Mayhew no. 259",,,,,3,"John the Blind, King of Bohemia and count of Luxembourg",Unknown,Penny,,,,"Edwardian imitation: without mint indication (M 257 - 274)",,3,,"King head facing, crown: large central lis, tri-foliate side fleurs and spear shaped ornaments, the ornaments lean toward and just touch the side fleurs - slight drapery (more shoulders than drapery). Hair neat - in waves, eyes lentoid / almond shaped","Long cross divides the coin; three pellets in each quarter (the pellets vary in size slightly)",IOhANNES:DE[I:G]RA,"REX BO-E ETP OLO",,,,,,"West Midlands","County of Herefordshire","County of Herefordshire","Restricted access",Hay-on-Wye,,"Restricted access",,,,,"From finder","Returned to finder",,332797,images/preavill/,HESH-9CD500.jpg,"Restricted info","Metal detector","Peter Reavill",HESH,2011-06-16T10:30:56Z,2011-09-23T12:52:00Z
448254,https://finds.org.uk/database/artefacts/record/id/448254,PUBLIC-8B42D1,PAS4DF8B42D0011D4,COIN,Certain,,,,,,0.5,18.5,1.4,1,,,,,MEDIEVAL,1206,1206,MEDIEVAL,,MEDIEVAL,,,"A medieval silver penny of John (1199-1216). Short cross Class 5b, probably 5b3 (North 970 iii) dating to c. 1206. Minted by Willelm T at London. North (1994, 221)The coin measures 18.5 mm in diameter and 0.75 mm in thickness; it weighs 1.4 g.  It has suffered some minor damage to its circumference.",,,,,3,"John of England",London,Penny,,,"English coin short and long cross period 1180 - 1278","Short cross class 5b3 (N 970 iii)",,,,"Crowned bust facing with sceptre in right hand (damage to upper left eye)","Short cross voided with cross pommee in each angle","hENRICVS R-EX","WILLELM . T . ON . LV",,,,2011-01-23T00:00:00Z,,"South East","East Sussex",Lewes,"Restricted access",,,"Restricted access",,,,,,"Returned to finder",,332484,images/Napper/,"John Penny.jpg","Restricted info","Metal detector","Bob Dick",PUBLIC,2011-06-15T14:31:25Z,2016-12-05T15:24:15Z
448185,https://finds.org.uk/database/artefacts/record/id/448185,LEIC-886D52,PAS4DF886D5001449,COIN,Certain,,,,,,0.5,10,0.26,1,,,,,MEDIEVAL,1154,1180,MEDIEVAL,,MEDIEVAL,,,"Medieval silver cut farthing, Henry II (1154-89), cross-and-crosslets 'Tealby' type.",,,,,3,"Henry II of England",Unknown,"Cut farthing",,,"Coin of Norman and Early Plantagenet England 1066-1180","N 952-61 (Cross-and-Crosslets (Tealby): uncertain class)",,,,"part of facing bust?","voided short cross and crosslet",EN[..],R,,,,2011-05-05T00:00:00Z,2011-06-02T00:00:00Z,"East Midlands",Nottinghamshire,"Newark and Sherwood","Restricted access",,,"Restricted access",,,,,"Centred on parish","Returned to finder",,332452,images/wscott/,886D52.JPG,"Restricted info","Metal detector","Wendy Scott",LEIC,2011-06-15T11:17:57Z,2012-03-19T12:59:00Z
447032,https://finds.org.uk/database/artefacts/record/id/447032,SOM-0A2263,PAS4DF0A22600167E,COIN,Certain,,,,,8.2,0.6,17,0.55,1,"SCC 020619",,,,MEDIEVAL,1258,1265,MEDIEVAL,,MEDIEVAL,,,"Medieval silver cut halfpenny of Henry III (1216-1272), Long cross class 5g, minted by Renaud at London, 1258-1265 AD, North 997.",,,,,3,"Henry III of England",London,"Cut halfpenny",,,"English coin short and long cross period 1180 - 1278","Long cross class 5g (N 997)",,1,,"Crowned head facing holding sceptre to left","Long voided cross pommee dividing legend with three pellets in each quarter","[hENRICV]S REX I[II]","[REN]/AVD/ ON L/[VND]",,,,2011-02-23T00:00:00Z,,"South West",Somerset,"South Somerset","Restricted access","West Crewkerne",,"Restricted access",,,,,"From a paper map","Returned to finder",,332093,images/elburnett/,SOM-0A2263.jpg,"Restricted info","Metal detector","Laura Burnett",SOM,2011-06-09T11:36:22Z,2015-12-03T18:12:12Z
440806,https://finds.org.uk/database/artefacts/record/id/440806,LVPL-29CC17,PAS4DC29CC1001EB3,COIN,,,,,,,0.68,16.83,1.1,1,"2011 T299",,,2011T299,MEDIEVAL,1307,1309,MEDIEVAL,Middle,MEDIEVAL,Middle,,"A medieval silver coin of Edward II (1307-27), probably of class 10cf3 (1307-9), minted at Canterbury.The coin is mostly complete, but has been altered in two ways. The coin has been pierced through the top of the obverse above the crown (equating to the base of the long cross of the reverse), possibly in order that the coin could be suspended. In addition, there are small notches seemingly cut from the sides in three places. These are reguarly spaced at approximately 2 o'clock, 5 o'clock, and 8 o'clock (on the obverse). At c.10 o'clock, opposite the most prominent notch is what appears to be a raised area. These modifications would seem too regular to be plough damage, and may represent alterations to the coin so that it could be mounted for use as a brooch, a relatively common practice at this time although there is no evidence that the reverse had been gilded.The evidence from coin would suggest that it has been deliberately modified for use as jewellery which would have taken it out of the circulation of currency, and as such the object would qualify as Treasure under the Treasure Act 1996.Diameter: 16.83mmThickness: 0.68mmWeight: 1.1 grams",,,,,3,"Edward I of England",Canterbury,Penny,,,"English coin Edwardian type 1279 - 1377","Edwardian class 10cf3 (N 1042/1-2)",,6,,"Crowned bust facing forwards. Closed E","Long cross with three pellets in each quarter","EDWAR R ANG[L DNS h]YB",CIVI/T[A]S/CAN/TOR,,,,,,,"Cheshire West and Chester","Cheshire West and Chester","Restricted access",Dutton,,"Restricted access",,,,,,"Donated to the Scheme for educational use","Donated to PAS handeling collection",326372,images/tgilmore/,"LVPL 29CC17.jpg","Restricted info","Metal detector","Teresa Gilmore",LVPL,2011-05-05T13:49:06Z,2019-02-20T13:20:52Z
440526,https://finds.org.uk/database/artefacts/record/id/440526,PUBLIC-0364A8,PAS4DC0364A001F7A,COIN,Certain,,,,,,0.75,17.94,0.7,1,,,,,MEDIEVAL,1217,1236,MEDIEVAL,,MEDIEVAL,,,"A broken and incomplete medieval silver penny of Henry III (1216-1272). Short cross class 7a or 7b (North 978 or 979), dating to 1217-1236. Minted by Terri at London.This coin measures 17.94mm in diameter, 0.75mm in thickness, and weighs 0.7g. Just over 50% of the original flan survives.",,,,,3,"Henry III of England",London,Penny,,,"English coin short and long cross period 1180 - 1278","Short cross class 7, not further defined",,8,,"Crowned bust facing, holding sceptre","Voided short-cross dividing the field, cross pommee in each quarter","[...]ENRICVS [...]","TER[RI ON LVN]D",,,,2011-04-17T00:00:00Z,,"South East","East Sussex",Rother,"Restricted access",Battle,,"Restricted access",,,,,"GPS (from the finder)","Returned to finder",,326161,images/alancharman67/,"finds 129_edited-8.jpg","Restricted info","Metal detector","alan charman",PUBLIC,2011-05-03T18:07:23Z,2015-10-27T12:17:21Z
439776,https://finds.org.uk/database/artefacts/record/id/439776,FAKL-2D2407,PAS4DB2D240001DAF,COIN,Certain,"Cut voided long-cross half-penny",,,,,,16.8,0.46,1,134,,,,MEDIEVAL,1250,1256,MEDIEVAL,,,,,"Cut half-penny from a voided long cross penny of Henry III, London, probably a plated copy.",,,,,3,"Henry III of England",London,"Cut halfpenny",,,"English coin short and long cross period 1180 - 1278","Long cross class 5b (N 992)",,,,"Crowned bust, facing","Voided long cross",-,ILV,,,,,,"Yorkshire and the Humber","East Riding of Yorkshire","East Riding of Yorkshire","Restricted access",,,"Restricted access",,,,,"From finder","Returned to finder",,328637,images/kleahy/,134.jpg,"Restricted info","Metal detector","Kevin Leahy",FAKL,2011-04-23T14:21:05Z,2011-05-22T15:56:00Z
439773,https://finds.org.uk/database/artefacts/record/id/439773,FAKL-2CB0F7,PAS4DB2CB0F001E43,COIN,Certain,"Long cross penny",,,,,,17.8,1.28,1,150,,,,MEDIEVAL,1310,1311,MEDIEVAL,,,,,"Long cross silver penny of Edward II, Durham, Some clipping",,,,,3,"Edward II of England",Durham,Penny,,,"English coin Edwardian type 1279 - 1377","Edwardian class 11a1 (N 1060/1)",,6,,"Crowned bust, facing","Long cross","EDWAR [angl] DNS HYB","CIVI/TAS/[dur] EME",,,,,,"Yorkshire and the Humber","East Riding of Yorkshire","East Riding of Yorkshire","Restricted access",,,"Restricted access",,,,,"From finder","Returned to finder",,328640,images/kleahy/,150.jpg,"Restricted info","Metal detector","Kevin Leahy",FAKL,2011-04-23T13:50:24Z,2011-05-22T16:00:00Z
439752,https://finds.org.uk/database/artefacts/record/id/439752,FAKL-192F24,PAS4DB192F2001883,COIN,Certain,"Long cross penny",,,,,,18.6,1.27,1,122,,,,MEDIEVAL,1272,1307,MEDIEVAL,,,,,"Long cross penny of Edward I, Lincoln",,,,,3,"Edward I of England",Lincoln,Penny,,,"English coin Edwardian type 1279 - 1377","Edwardian class 3f (N 1021)",,6,,"Crowned bust, facing","Long cross","EDW R ANGL' [dns hyb]","CIVI/ [tas/ ....] LOL",,,,,,"Yorkshire and the Humber","East Riding of Yorkshire","East Riding of Yorkshire","Restricted access",Molescroft,,"Restricted access",,,,,"From finder","Returned to finder",,328651,images/kleahy/,122.jpg,"Restricted info","Metal detector","Kevin Leahy",FAKL,2011-04-22T15:38:42Z,2011-05-22T16:20:00Z
439743,https://finds.org.uk/database/artefacts/record/id/439743,FAKL-1625E3,PAS4DB1625E00151C,COIN,Certain,"Cut voided long-cross half-penny",,,,,,17.9,0.65,1,124,,,,MEDIEVAL,1247,1272,MEDIEVAL,,,,,"Cut half-penny made from a voided long cross issue of Henry III, Bury St Edmunds.",,,,,3,"Henry III of England","Bury St. Edmunds","Cut halfpenny",,,"English coin short and long cross period 1180 - 1278","Long cross class 2a (N 985/1)",,9,,"Crowned bust, facing","Voided long cross","HENR [icvs rex tertivs]","ION/ONS/ [edm/vnd]",,,,,,"Yorkshire and the Humber","East Riding of Yorkshire","East Riding of Yorkshire","Restricted access",Molescroft,,"Restricted access",,,,,"From finder","Returned to finder",,328654,images/kleahy/,124.jpg,"Restricted info","Metal detector","Kevin Leahy",FAKL,2011-04-22T12:11:26Z,2011-05-22T16:25:00Z
439742,https://finds.org.uk/database/artefacts/record/id/439742,FAKL-15EDD8,PAS4DB15EDD001FD3,COIN,Certain,"Round farthing",,,,,,11.4,0.25,1,127,,,,MEDIEVAL,1335,1343,MEDIEVAL,,,,,"Round farthing of Edward III, London, part missing",,,,,3,"Edward III of England",London,Farthing,,,"English coin Edwardian type 1279 - 1377","Halfpenny: Edward III, 2nd 'star marked' coinage, Withers type 1 (N 1100/1)",,6,,"Crowned bust facing","Long cross","EDW [.........]","[civi/] TAS/LON/ [don]",,,,,,"Yorkshire and the Humber","East Riding of Yorkshire","East Riding of Yorkshire","Restricted access",Molescroft,,"Restricted access",,,,,"From finder","Returned to finder",,328655,images/kleahy/,127.jpg,"Restricted info","Metal detector","Kevin Leahy",FAKL,2011-04-22T11:56:31Z,2011-05-22T16:27:00Z
439740,https://finds.org.uk/database/artefacts/record/id/439740,FAKL-157E56,PAS4DB157E5001CB4,COIN,Certain,"Cut short-cross half-penny",,,,,,18.4,0.6,1,125,,,,MEDIEVAL,1180,1189,MEDIEVAL,,,,,"Cut half-penny made from short cross penny, London",,,,,3,"Henry II of England",London,"Cut halfpenny",,,"English coin short and long cross period 1180 - 1278","Short cross class 1c (N 964)",,,,"Crowned bust, facing","Short cross","henr] ICV [cvs rex]","...]ER ON LVN [....",,,,,,"Yorkshire and the Humber","East Riding of Yorkshire","East Riding of Yorkshire","Restricted access",Molescroft,,"Restricted access",,,,,"From finder","Returned to finder",,328657,images/kleahy/,125.jpg,"Restricted info","Metal detector","Kevin Leahy",FAKL,2011-04-22T11:26:46Z,2011-05-22T16:30:00Z
