id,uri,old_findID,secuid,objecttype,objectCertainty,classification,subClassification,length,height,width,thickness,diameter,weight,quantity,otherRef,smrRef,musaccno,TID,broadperiod,fromdate,todate,periodFromName,subperiodFrom,periodToName,subperiodTo,cultureName,description,note,reasonTerm,notes,inscription,workflow,rulerName,mintName,denominationName,tribeName,reeceID,categoryTerm,typeTerm,geography,axis,moneyerName,obverseDescription,reverseDescription,obverseLegend,reverseLegend,mintmark,cciNumber,reverseType,datefound1,datefound2,regionName,county,district,parish,knownas,gridref,fourFigure,easting,northing,latitude,longitude,gridSource,subsequentActionTerm,currentLocation,thumbnail,imagedir,filename,finder,discoveryMethod,creator,institution,created,updated
862523,https://finds.org.uk/database/artefacts/record/id/862523,KENT-542043,PAS59A542040012BE,COIN,,,,,,,,22,6.5,1,,,,,"GREEK AND ROMAN PROVINCIAL",125,128,"GREEK AND ROMAN PROVINCIAL",,"GREEK AND ROMAN PROVINCIAL",,,"Copper alloy Roman Provincial bronze coin struck for Hadrian (AD 117-38) at Oddessus in Moesia (modern Ukraine on northern coast of the Black Sea), dating to c.AD 125-128. RPC III, p. 98, no. 772 (three specimens recorded, five on the online version of RPC III). 22mm; 6.5g.Obverse: [???]??????? ????[??O?]; laureate and draped bust rightReverse: O?HCEI-T?N; Heracles standing left, resting on club with his right hand, lion skin over left armMeasurements: 22mm in diameter and 6.5g in weight.",1,,"We are grateful to the finder for providing the images for this record.",,3,Hadrian,Odessus,"Uncertain (copper alloy)",,,,,,,,"Laureate and draped bust right","Herakles, naked, standing front, looking left, holding club in right hand, lion skin in left","[???]??????? ????[????]",O?HCEI-T?N,,,,2017-08-24T00:00:00Z,,,Kent,Maidstone,"Restricted access",Lenham,,"Restricted access",,,,,,"Returned to finder",,627673,images/ucljo/,IMG_9606.JPG,"Restricted info","Metal detector","Walter (Jo) Ahmet",KENT,2017-08-29T11:29:24Z,2018-01-22T11:15:36Z
860448,https://finds.org.uk/database/artefacts/record/id/860448,ASHM-B1A8A5,PAS598B1A8A00150F,COIN,,,,,,,2.7,22.8,6.6,1,ASHMBD247,,,,"GREEK AND ROMAN PROVINCIAL",222,235,"GREEK AND ROMAN PROVINCIAL",,"GREEK AND ROMAN PROVINCIAL",,,"A copper-alloy Roman provincial coin of Severus Alexander (AD 222-235), dating to the period AD 222-235 (Reece period 11). [COL F]L P-A-C DEV[LT], Artemis advancing right holding bow with left hand, drawing arrow from quiver at shoulder, hound at feet right. Mint of Deultum (Thrace). As D. Draganov 'The Coinage of Deultum', 2007, pp. 119-122, pls. 23-24, Type 1.",1,,,,3,"Severus Alexander",Deultum,"Uncertain (copper alloy)",,11,,,,12,,"Laureate, draped, and cuirassed bust right","Artemis advancing right holding bow with left hand, drawing arrow from quiver at shoulder, hound at feet right","IMP C M AVR SEV ALEXAN[...]","[COL F]L P-A-C DEV[LT]",-/-//-,,,,,,Oxfordshire,"Vale of White Horse","Restricted access",Childrey,,"Restricted access",,,,,,"Undergoing further examination at a museum",,625483,images/medea1981/,ASHMB1A8A5.jpg,"Restricted info","Metal detector","Alison Pollard",ASHM,2017-08-09T15:22:02Z,2018-03-26T12:30:30Z
853984,https://finds.org.uk/database/artefacts/record/id/853984,KENT-D28379,PAS594D283700194D,COIN,Certain,,,,,,2.6,15.4,1.96,1,,,,,"GREEK AND ROMAN PROVINCIAL",-320,-280,"GREEK AND ROMAN PROVINCIAL",Late,"GREEK AND ROMAN PROVINCIAL",,,"A complete Iron Age copper-alloy / base silver Siculo-Punic coin, minted in Carthage or Sicily between c. 320 and 280 BC.Obverse: Head of Tanit left wearing wreath and corn ears. Reverse: Horse standing right in front of date palm.The coin is 15.4mm in diameter, 2.6mm thick and weighs 1.96 grams.This coin does have a silvery appearance and billon coins for this issue have been noted (three are in the Bardo Museum in Tunisia - see Alexandropoulos 2007, p. 367 (cited below). Note also that the dating of this issue is not known for certain and some scholars have dated the series to earlier in the 4th century BC.A number of thes pieces have been recorded as being found in Kent before. See D. Holman, 'Iron Age Coinage and settlement in East Kent', Britannia XXXVI (2005), pp. 5 (Fig 2, no. 14) and 40, note 183.",,,"SNG Copenhagen North Africa pl. 5, no. 109ff; R. Calciati Corpus Nummorum Siculorum. The Bronze Coinage. (Milan, 1983 - 1987), vol. III, p. 388 (Kartago), no. 20; J. Alexandroupoulos, Les Monnaies de l'Afrique antique (Toulouse, 2007), p. 366, no. 18; M. Viola, Corpus Nummorum Punicorum (Rome, 2010), p. 205, no. 194.Siculo-Punic",,3,,Sicily,Unit,,,,,,4,,"Head of Tanit left wearing wreath and corn ears.","Horse standing right in front of date palm.",,,,,,2017-03-03T00:00:00Z,2017-03-03T00:00:00Z,"South East",Kent,Dover,"Restricted access",,,"Restricted access",,,,,"Generated from computer mapping software","Returned to finder",,620061,images/helenac/,KENTD28379.jpg,"Restricted info","Metal detector","Helena Costas",KENT,2017-06-23T15:39:51Z,2018-02-19T11:44:38Z
841881,https://finds.org.uk/database/artefacts/record/id/841881,SUSS-B668C1,PAS58EB668C00117F,COIN,,,,,,,,20.86,6.5,1,,,,,"GREEK AND ROMAN PROVINCIAL",217,218,"GREEK AND ROMAN PROVINCIAL",,"GREEK AND ROMAN PROVINCIAL",,,"A copper alloy Roman Provincial coin of Diadumenian (AD 217-8) , minted in Byzantium, Thrace. Obverse, cuirassed bust of emperor right with Greek inscription, ?????V???????C ?, transliterated as DIADOUMENIANOS C. Reverse, a bunch of grapes hanging, ????????? surrounding. Ref. SNG Copenhagan Thrace cf. 517 (reverse for coin of Caracalla).This coin is apparently unpublished in any major catalogue, but one piece was found in the Sacred Spring at Bath (Walker 1988, p. 320 and pl. XXXIX no. 8). Two other specimens are also recorded on the PAS Database - see KENT-FE0F67 (acquired by the British Museum: 2011,4172.1) and KENT-992786. It is a mystery why the only four known specimens of this provincial coin have British find-spots.",,,,,3,"Diadumenian Caesar",Byzantium,"Uncertain (copper alloy)",,,,,,6,,"Cuirassed bust right","Bunch of grapes hanging","?????V???????C ?",?????????,,,,,,,Hampshire,Winchester,"Restricted access",,,"Restricted access",,,,,,"Returned to finder",,612901,images/EdwinWood/,CoinSUSSB668C1.jpg,"Restricted info","Metal detector","Edwin Wood",SUSS,2017-04-10T12:03:40Z,2019-07-16T17:01:28Z
839291,https://finds.org.uk/database/artefacts/record/id/839291,SUR-90AECA,PAS58D90AEC001A39,COIN,Certain,,,,,,,29.92,18.93,1,17-440,,,,"GREEK AND ROMAN PROVINCIAL",242,243,"GREEK AND ROMAN PROVINCIAL",,"GREEK AND ROMAN PROVINCIAL",,,"A copper-alloy Roman provincial coin of Gordian III (AD 238-244), dating to the period AD 242-243 (Reece period 12). P M S COL VIM / AN IIII reverse type depicting a female figure wearing a chiton, extending her two hands over the heads of a bull and a lion that stand to her right and left. Mint of Viminacium (Moesia Superior). As SNG Budapest II, pp. 54-57, cf. no. 215 passim.This is the first example of a large bronze issue from Viminacium recorded through the PAS. It is a very unusual coin for Britain, although an increasing number of Roman provincial issues are being recorded, some of which are likely to be more recent rather than genuine ancient losses.",1,"For inclusion in British Numismatic Journal ?Coin Register?",,,3,"Gordian III",,"Uncertain (copper alloy)",,12,,,,,,"Laureate (and draped?) bust right","Female figure wearing a chiton, extending her two hands over the heads of a bull and a lion that stand to her right and left","[IM]P GORDI[ANVS PIVS FEL] AVG","P M S C-OL [VIM] / AN IIII",,,,,,"South East",Buckinghamshire,"Aylesbury Vale","Restricted access",,,"Restricted access",,,,,"From finder","Returned to finder",,608572,images/dwilliams/,DSCF7640.JPG,"Restricted info","Metal detector","David Williams",SUR,2017-03-27T13:51:56Z,2017-10-18T10:56:37Z
837037,https://finds.org.uk/database/artefacts/record/id/837037,NLM-AB07D7,PAS58CAB07D0017A1,COIN,,,,,,,,19.8,3.04,1,NLM35517,,,,"GREEK AND ROMAN PROVINCIAL",238,244,"GREEK AND ROMAN PROVINCIAL",,"GREEK AND ROMAN PROVINCIAL",,,"A copper-alloy Roman coin (as?) of Gordian III (AD 238-244), dating to the period AD 238-244 (Reece period 11). NIKAI reverse type depicting the legend between four standards, two Capricorns above the central two standards. Mint of Nicaea (Bithynia). Cf. SNG ?sterreich Sammlung Leypold, Band I: Pontus-Lydien, pp. 38-39, no. 189.This is an Eastern mint coin, probably an as or similar denomination, of Gordian III, the first of this type to be recorded through the PAS and very unusual for Britain. The appearance of the surfaces of the coin might suggest possible deposition in a wet or waterlogged context.Diameter: 19.8mm, Weight: 3.04gms, die axis: 12",1,,,,3,"Gordian III","Nicaea, Bithynia",As,,16,,,,12,,"Radiate, draped, and cuirassed bust right","The legend between four standards, two Capricorns above the central two standards.","? ??? ???-?????C ??","N-I-K-A-I // ???","In field: letters N I K A appear in sequence, the first being to the left of the left standard.In exergue: EAN",,,2017-03-10T00:00:00Z,,,"North Lincolnshire","North Lincolnshire","Restricted access","Melton Ross",,"Restricted access",,,,,,"Returned to finder",,607548,images/mforeman/,NLM35517.jpg,"Restricted info","Metal detector","Martin Foreman",NLM,2017-03-16T15:34:21Z,2018-03-26T12:32:09Z
816416,https://finds.org.uk/database/artefacts/record/id/816416,LANCUM-5FDE20,PAS5835FDE2001046,COIN,Certain,,,,,,1.8,18,4.23,1,,,,,"GREEK AND ROMAN PROVINCIAL",56,57,"GREEK AND ROMAN PROVINCIAL",,"GREEK AND ROMAN PROVINCIAL",,,"A copper-alloy Roman provincial trichalkon, a civic issue of Antioch probably of year 105 of the Caesarean Era dating to the period c.AD 56-57 (Reece period 3). Obverse: [ANTIOXE?N], Towered, draped, and veiled bust of Tyche right? Reverse: E?I K[OYA?PATOY], Ram running right, looking left, crescent moon and star above. Below ram ET (E)[P]. Mint of Antioch. As McAlee, 2007: pp. 90-91, no. 102; cf. SNG Copenhagen no. 101.",1,"For inclusion in British Numismatic Journal ?Coin Register?","This is a very unusual coin for Britain, although an increasing number of Roman provinicial issues are being recorded, some of which are likely to be more recent rather than genuine ancient losses.",,3,Nero,Antioch,Trichalkon,,3,,,,,,"Towered, draped, and veiled bust of Tyche right?","Ram running right, looking left, crescent moon and star above. Below ram ET (E)[P].",[ANTIOXE?N],"E?I K[OYA?PATOY]",,,,2016-11-16T00:00:00Z,,"North West",Cumbria,Allerdale,"Restricted access",Maryport,,"Restricted access",,,,,"GPS (from the finder)","Returned to finder",,609282,images/dboughton/,LANCUM5FDE20.jpg,"Restricted info","Metal detector","Dot Boughton",LANCUM,2016-11-23T20:36:50Z,2017-04-03T10:26:16Z
807661,https://finds.org.uk/database/artefacts/record/id/807661,BM-3C0C88,PAS57F3C0C8001899,COIN,Certain,,,,,,,17,3.11,1,,,,,"GREEK AND ROMAN PROVINCIAL",-210,-190,"GREEK AND ROMAN PROVINCIAL",,"GREEK AND ROMAN PROVINCIAL",,,"A copper-alloy coin of Ebusus (Ibiza), dating to the late 2nd to early 1st century BC, perhaps c.210-190 BC. Obverse: Bes facing forwards holding hammer and snake. Reverse: Bull butting left. As SNG Morcom 15; see also KENT-0414B2.",,,,,3,,Ebusus,"Uncertain (copper alloy)",,,,,,4,,"Bes facing forwards holding hammer and snake","Bull butting left",,,,,,1985-01-01T00:00:00Z,,,Cambridgeshire,Fenland,"Restricted access","Stonea Grange",,"Restricted access",,,,,"Centred on field","Returned to finder",,585334,images/aibrown/,BM3C0C88.jpg,"Restricted info","Metal detector","Andrew Brown",BM,2016-10-04T15:46:32Z,2016-11-09T13:53:11Z
800615,https://finds.org.uk/database/artefacts/record/id/800615,LEIC-AFDFC2,PAS57BAFDFC0011DA,COIN,Certain,,,,,,,17,3.56,1,,,,,"GREEK AND ROMAN PROVINCIAL",-60,-46,"GREEK AND ROMAN PROVINCIAL",,"GREEK AND ROMAN PROVINCIAL",,,"Roman silver denarius of Juba I of Numidia 60-46BC, Obverse, REX IVBA Diademed and draped bust of Juba rightReverse. Neo-Punic legend = Yubai hammamleket; Octastyle temple.Sear, Greek Coins and their values, p. 611, no. 6607.",,,,,3,"Juba I",,Denarius,,1,,,,,,"Diademed and draped bust of Juba right","Octastyle temple.Neo-Punic legend = Yubai hammamleket","REX IVBA","Yubai hammamleket",,,,,2016-08-01T00:00:00Z,"East Midlands",Leicestershire,Melton,"Restricted access",,,"Restricted access",,,,,"From finder","Returned to finder",,579700,images/wscott/,LEICAFDFC2.jpg,"Restricted info","Metal detector","Wendy Scott",LEIC,2016-08-22T14:28:28Z,2016-08-23T14:56:11Z
798622,https://finds.org.uk/database/artefacts/record/id/798622,KENT-85BE55,PAS57A85BE5001531,COIN,Certain,,,16.76,,15.95,3.08,16.76,3.4,1,,,,,"GREEK AND ROMAN PROVINCIAL",-350,-200,"GREEK AND ROMAN PROVINCIAL",,"GREEK AND ROMAN PROVINCIAL",,,"A copper-alloy Carthaginian coin, struck at one of several mints in the Punic Empire, probably dating to the late-4th to 3rd centuries BC. Obverse: Head of Tanit left wearing wreath and corn ears, no inscription. Reverse: Horse standing right in front of a date palm, no inscription. Possibly minted in Sicily. Fine or worn condition, slightly irregular flan below chin of Tanit, otherwise a dark green patina with some matt light brown patches of corrosion and pale green verdigris. This green patina could indicate the coin has been buried some time in British soil (thin topsoil over chalk) rather than the dry desert soil conditions of the Mediterranean area. Cf. SNG Copenhagen nos. 109-119; Alexandropoulos, 2007: p. 366, no. 18. Die axis: 6 o'clock. The coin is 16.76mm long, 15.95mm wide, 3.08mm thick, diameter 16.76mm and weighs 3.4g.",,,Siculo-Punic,,3,,Siculo-Punic,Unit,,,,,,6,,"Head of Tanit left wearing wreath and corn ears","Horse standing right in front of a date palm",,,,,,2016-01-31T00:00:00Z,,"South East",Kent,Dartford,"Restricted access",,,"Restricted access",,,,,"GPS (from the finder)","Returned to finder",,579044,images/gburr/,IMG_208283.jpg,"Restricted info","Metal detector","Geoff Burr",KENT,2016-08-08T11:16:05Z,2018-02-20T16:09:37Z
797435,https://finds.org.uk/database/artefacts/record/id/797435,HAMP-9EE89B,PAS5799EE89001B7B,COIN,Certain,,,,,,4.6,20.9,8.56,1,"Hampshire Cultural Trust Object Entry Form WINCM 280",,,,"GREEK AND ROMAN PROVINCIAL",276,277,"GREEK AND ROMAN PROVINCIAL",,"GREEK AND ROMAN PROVINCIAL",,,"A copper alloy Roman provincial billon tetradrachm of Probus (AD 276-82), the reverse depicting an eagle standing left, head right; wreath in beak. The letters L B are to either side. Mint of Alexandria, issued during the second year of his reign (AD 276-7, Reece period 14). BMC Alexandria and the Nomes, p. 315, no. 2427.",1,,,,3,Probus,"Alexandria (Egypt)",Tetradrachm,,,,,,11,,"Laureate and cuirassed bust right","Eagle standing left, head right; wreath in beak.","A K M AVP ?POBOC CEB","In field L B (= Year 2)",,,,2016-02-09T00:00:00Z,2016-05-11T00:00:00Z,"South East",Hampshire,Winchester,"Restricted access",Soberton,,"Restricted access",,,,,"From finder","Returned to finder",,576921,images/khindshamp/,HAMP9EE89B.jpg,"Restricted info","Metal detector","Katie Hinds",HAMP,2016-07-28T12:37:45Z,2016-08-08T13:43:58Z
787709,https://finds.org.uk/database/artefacts/record/id/787709,KENT-0414B2,PAS5750414B0012A6,COIN,,,,,,,2.65,16.23,2.26,1,,,,,"GREEK AND ROMAN PROVINCIAL",-210,-190,"GREEK AND ROMAN PROVINCIAL",Early,"GREEK AND ROMAN PROVINCIAL",Early,,"A heavily worn copper-alloy coin struck at the Phoenician colony Ebusus (the Balearic island of Ibiza) c.210-c.190s BC, 708; Villaronga pg. 93, 22; SNG Morcom 15. Obverse: Squatting facing Kabeiros/Bas [holding hammer in right hand] and serpent in the left. Reverse: Bull butting left. Reverse is slightly struck off centre.Measurements: 16.23mm in diameter, 2.65mm thick and 2.26g in weight.Discussion: While an apparently odd coin to be found in Kent, it has been noted by Iron Age Kentish Coinage expert David Holman that a small spread of these coins is known from Eastern Kent. This coin is the most westerly outlier of the known spread and furthest from the coast. See:KENT-E13039 for another recent example from Kent.",1,,,,3,,Ebusus,"Uncertain (copper alloy)",,,,,,11,,"Squatting facing Kabeiros [holding hammer in right hand] and hammer in the right","Bull butting left",None,None,,,,,,,Kent,Canterbury,"Restricted access",,,"Restricted access",,,,,,"Returned to finder",,569171,images/ucljo/,KENT0414B2.jpg,"Restricted info","Metal detector","Walter (Jo) Ahmet",KENT,2016-06-02T15:23:07Z,2019-07-16T21:35:58Z
779896,https://finds.org.uk/database/artefacts/record/id/779896,IOW-8CFAD1,PAS5718CFAD001144,COIN,Certain,,,,,,,19.5,6.82,1,IOW2016-7-121,,,,"GREEK AND ROMAN PROVINCIAL",279,280,"GREEK AND ROMAN PROVINCIAL",Late,"GREEK AND ROMAN PROVINCIAL",Late,,"A complete copper-alloy tetradrachm of Probus (AD 276-282), dating to the period AD 279-280 (Reece period 14). L ? in fields reverse type depicting eagle standing left, head right. Mint of Alexandria.Obverse: A K M AVP ?POBOC CEB; Laureate, draped and cuirassed bust rightReverse: L ? in fields; Eagle standing left, head rightDiameter: 19.5mm; thickness: 4.0mm. Weight: 6.82g. DA=12:5.A. Geissen, W. Weiser, Katalog Alexandrinischer Kaisermunzen der Sammlung des Instituts fur Altertumskunde der Universitat zu Koln, vol. 4, p. 58, no. 3145.",,,,,3,Probus,"Alexandria (Egypt)",Tetradrachm,,,,,,11,,"Laureate, draped and cuirassed bust right","Eagle standing left, head right","A K M AVP ?POBOC CEB","L ? in fields",,,,2016-04-20T00:00:00Z,2016-04-20T00:00:00Z,"South East","Isle of Wight","Isle of Wight","Restricted access","Isle of Wight",,"Restricted access",,,,,"GPS (from the finder)","Returned to finder",Finder,564314,images/fbasford/,IOW20167121.JPG,"Restricted info","Metal detector","Frank Basford",IOW,2016-04-21T14:03:41Z,2016-04-21T15:32:26Z
764264,https://finds.org.uk/database/artefacts/record/id/764264,YORYM-782305,PAS56A782300014FE,COIN,Certain,,,,,,4,19,6.7,1,"YMT : E04628",,,,"GREEK AND ROMAN PROVINCIAL",250,300,"GREEK AND ROMAN PROVINCIAL",,"GREEK AND ROMAN PROVINCIAL",,,"Possibly tetradrachm of an uncertain emperor, dating to the second half of the 3rd century AD. Possibly mint of Alexandria.",,,,,3,"Uncertain Roman Provincial","Alexandria (Egypt)",Tetradrachm,,,,,,,,"Head or bust right",Illegible,[...],[...],,,,,,"North East",Stockton-on-Tees,Stockton-on-Tees,"Restricted access",,,"Restricted access",,,,,"GPS (from the finder)","Returned to finder",,550177,images/bmorris/,TF0031.jpg,"Restricted info","Metal detector","Rebecca Griffiths",YORYM,2016-01-26T14:26:56Z,2016-02-04T11:33:33Z
759074,https://finds.org.uk/database/artefacts/record/id/759074,KENT-298BBB,PAS568298BB001B3C,COIN,Certain,,,,,,6.61,42.3,62.2,1,,,,,"GREEK AND ROMAN PROVINCIAL",-246,-221,"GREEK AND ROMAN PROVINCIAL",,"GREEK AND ROMAN PROVINCIAL",,,"Copper 'AE 42' of Ptolemy III Euergetes (246-221 BC), Head of Zeus Ammon right / PTO?EMAIOY BA?I?E??; Eagle standing left. BMC Greek, Ptolemies, p. 55, nos. 87-88.",,,,,3,"Ptolemy III",,Unit,,,,,,,,"Head of Zeus Ammon right, wearing diadem and globe","Eagle standing left on thunderbolt; to left, cornucopiae; between eagle's legs (Chi-Rho)",,"PTO?EMAIOY BA?I?E??",,,,,,"South East",Kent,Swale,"Restricted access",,,"Restricted access",,,,,"From finder","Returned to finder",,546151,images/jjackson/,KENT298BBB.jpg,"Restricted info","Metal detector","Jen Jackson",KENT,2015-12-29T14:29:15Z,2016-07-20T11:36:38Z
757744,https://finds.org.uk/database/artefacts/record/id/757744,DENO-02ADD3,PAS56702ADD001381,COIN,Certain,,,,,,,14.9,1.57,1,"Derby E8161",,,,"GREEK AND ROMAN PROVINCIAL",59,60,"GREEK AND ROMAN PROVINCIAL",,"GREEK AND ROMAN PROVINCIAL",,,"A silver Roman provincial hemidrachm of Nero (AD 54-68), dating to the period AD 59-c.60 (Reece Period 2). Victory seated on globe holding wreath in two hands reverse type. Mint of Caesarea Cappadociae.RIC I, 617.",1,"Potential for inclusion in Britannia",,,3,Nero,"Caesarea, Cappadocia",Hemidrachm,,,,,,12,,"Laureate head right.","Victory seated right on globe, holding wreath in both hands.","NERO CLA[VD DIVI CLAVD F C]AESAR AVG GERMANI",-,,,,,,"East Midlands",Nottinghamshire,"Newark and Sherwood","Restricted access","Near Blidworth",,"Restricted access",,,,,"Generated from computer mapping software","Returned to finder",,554667,images/awillis/,DENO02ADD3.jpg,"Restricted info","Metal detector","Alastair Willis",DENO,2015-12-15T14:59:41Z,2016-03-11T11:52:15Z
757272,https://finds.org.uk/database/artefacts/record/id/757272,IOW-B53D7A,PAS566B53D7001A69,COIN,Certain,,,,,,,17.7,5.83,1,IOW2015-7-188,,,,"GREEK AND ROMAN PROVINCIAL",-336,-323,"GREEK AND ROMAN PROVINCIAL",,"GREEK AND ROMAN PROVINCIAL",,,"A complete and worn Macedonian bronze of Alexander the Great, dating to the period 336-323 BC. Uncertain mint.Obverse: Head of Herakles right. No legendReverse: Club, quiver and bow, thunderbolt above. Uncertain legendDiameter: 17.7mm. Weight: 5.83g. DA=12:11.Reference: M. J. Price, The Coinage in the name of Alexander the Great and Philip Arrhidaeus. A British Museum Catalogue, Zurich/London, 1991, cf. p. 118, nos. 275-276.",1,"For inclusion in British Numismatic Journal ?Coin Register?",,,3,"Alexander The Great",,Unit,,,,,,,,"Head of Herakles right","Club, quiver and bow, thunderbolt above",,[...],,,,2015-12-09T00:00:00Z,2015-12-09T00:00:00Z,"South East","Isle of Wight","Isle of Wight","Restricted access","Isle of Wight",,"Restricted access",,,,,,"Returned to finder",Finder,544674,images/fbasford/,IOW20157188a.JPG,"Restricted info","Metal detector","Frank Basford",IOW,2015-12-11T22:53:11Z,2016-03-18T14:40:12Z
742576,https://finds.org.uk/database/artefacts/record/id/742576,KENT-904E25,PAS560904E20015C4,COIN,,,,,,,3.2,27.2,12.8,1,,,,,"GREEK AND ROMAN PROVINCIAL",249,251,"GREEK AND ROMAN PROVINCIAL",,"GREEK AND ROMAN PROVINCIAL",,,"A Roman Provincial silver coin struck at Antioch for Trajan Decius (AD 249-51), reverse showing eagle standing right. R. McAlee, The Coins of Roman Antioch, p. 366, no. 1113",,,,,3,"Trajan Decius",Antioch,Tetradrachm,,,,,,,,"Laureate, draped and cuirassed right; four dots below bust","Eagle standing right on palm branch, holding wreath in beak","AYT K ? ME KY ?EKIOC TPAIANOC CEB","?HMAPX E?OVCIAC; S C in exergue",,,,,,,Kent,Dartford,"Restricted access",,,"Restricted access",,,,,,"Returned to finder",,534215,images/jjackson/,KENT904E25.jpg,"Restricted info","Metal detector","Jennifer Jackson",KENT,2015-09-28T10:14:10Z,2018-10-01T10:12:17Z
739377,https://finds.org.uk/database/artefacts/record/id/739377,FASAM-D9F405,PAS55ED9F400014FE,COIN,Certain,,,,,,,21,5.67,1,,,,,"GREEK AND ROMAN PROVINCIAL",200,205,"GREEK AND ROMAN PROVINCIAL",,"GREEK AND ROMAN PROVINCIAL",,,"Copper alloy Roman provincial coin (AE 21) of Ephesus in Ionia, struck for Caracalla (AD 198-217), probably dating to c. AD 200-205. S Karwiese, Die Munzpragung von Ephesus (Vol 5) (Vienna 2012), p. 111, no. 492.",,,,,3,Caracalla,Ephesus,"Uncertain (copper alloy)",,,,,,6,,"Laureate head right","Artemis right, strangling stag","AVT?M?AVP?ANT - ?N?INOC","???CI (?NTPICN?) ?KOP?N",,,,1975-11-01T00:00:00Z,,"South East",Oxfordshire,"West Oxfordshire","Restricted access",,,"Restricted access",,,,,,"Returned to finder",,531979,images/sam/,DSC08538.JPG,"Restricted info",Fieldwalking,"Sam Moorhead",FASAM,2015-09-07T15:29:20Z,2015-09-07T16:04:36Z
739330,https://finds.org.uk/database/artefacts/record/id/739330,WMID-D74C0A,PAS55ED74C0001A8B,COIN,Certain,,,,,,1.1,8.74,0.41,1,,,,,"GREEK AND ROMAN PROVINCIAL",-200,200,"GREEK AND ROMAN PROVINCIAL",,"GREEK AND ROMAN PROVINCIAL",,,"A copper alloy ancient coin, probably a Hellenistic or Quasi-Autonomous city issue of the Roman period, dating overall to c. 200 BC to AD 200. It is probably from the Eastern Mediterranean.",,,,,3,,,"Uncertain (copper alloy)",,,,,,,,"Head of City Tyche left with turreted head","too worn to identify",illegible,illegible,,,,2015-05-02T00:00:00Z,,"West Midlands",Worcestershire,"Wyre Forest","Restricted access",,,"Restricted access",,,,,"From finder","Returned to finder",,531974,images/vallnatt/,WMIDD74COAfinal.jpg,"Restricted info","Metal detector","Vic Allnatt",WMID,2015-09-07T12:28:00Z,2015-09-16T16:07:55Z
730594,https://finds.org.uk/database/artefacts/record/id/730594,LVPL-68E924,PAS55968E9200146A,COIN,,,,,,,,20.52,3.9,1,,,,,"GREEK AND ROMAN PROVINCIAL",222,235,"GREEK AND ROMAN PROVINCIAL",,"GREEK AND ROMAN PROVINCIAL",,,"A copper alloy Greek and Roman Provincial nummus Severus Alexander, dating to AD 222-235. Reverse: [....], Three standards.",1,,"This coin is significant as it was found at the bottom of the eastern gate post in the city walls, possibly washed down by rain.",,3,"Severus Alexander",,,,11,,,,6,,"Laureate head right.","Three standards","[...]VR A?EZ [....]",[...],,,,2015-06-01T00:00:00Z,2015-06-11T00:00:00Z,,"Cheshire West and Chester","Cheshire West and Chester","Restricted access",,,"Restricted access",,,,,,"Returned to finder",,523572,images/voakden/,LVPL68E924.jpg,"Restricted info","Metal detector","Vanessa Oakden",LVPL,2015-07-03T14:30:58Z,2018-09-25T11:29:57Z
643952,https://finds.org.uk/database/artefacts/record/id/643952,PUBLIC-7CBF16,PAS5447CBF100162B,COIN,Certain,,,,,,4.09,15.46,4.32,1,,,,,"GREEK AND ROMAN PROVINCIAL",-215,-201,"GREEK AND ROMAN PROVINCIAL",,"GREEK AND ROMAN PROVINCIAL",,,"Copper alloy unit of Carthage, c. 215-201 BCObv. Head of Tanit leftRev. Horse standing right, (head left)J. Alexandropoulos, Les monnaies de l'Afrique antique (2007), p. 386, cf. 69bisSNG Copenhagen, pl. 15, cf. nos. 397-8",,,Siculo-Punic,,3,"Uncertain Roman Provincial",Carthage,Unit,,,,,,,,"Head of Tanit left",,"Horse standing right, (head left)",,,,,2014-10-19T00:00:00Z,,"Yorkshire and the Humber","East Riding of Yorkshire","East Riding of Yorkshire","Restricted access","South Cave",,"Restricted access",,,,,"Generated from computer mapping software","Returned to finder",,489164,images/fisher1266x/,"Goddess Tanit.jpg","Restricted info","Metal detector","Paul King",PUBLIC,2014-10-22T16:23:29Z,2018-02-19T15:12:42Z
634213,https://finds.org.uk/database/artefacts/record/id/634213,HAMP-F99ABE,PAS53FF99AB001ECF,COIN,,,,,,,,15,1.52,1,"Winchester Museums Entry Form No. 3464",,,,"GREEK AND ROMAN PROVINCIAL",-100,-1,"GREEK AND ROMAN PROVINCIAL",,"GREEK AND ROMAN PROVINCIAL",,,"A silver drachm, a posthumous issue of the Indo-Greek king Hermaios, early first century BC, somewhere in the Kabul/Gandhara region (the modern border region of Afghanistan and Pakistan). It is Bopearachchi series 11 (O. Bopearachchi, Monnaies gr?co-bactriennes et indo-grecques, Catalogue raisonn?, Biblioth?que Nationale, Paris, 1991). A more specific reference is Senior 22D (Senior, R C The Coinage of Hermaios and its imitations struck by the Scythians, 2000).",,,Indo-,,3,Hermaeus,,Drachm,,,,,,1,,"Diademed and draped bust right","Zeus enthroned left on throne","Greek inscription: 'Saviour King Hermaios'","Karosthi inscription: 'Saviour King Hermaios'",,,,,,,Hampshire,"Test Valley","Restricted access",Andover,,"Restricted access",,,,,,"Returned to finder",,482405,images/khindshamp/,HAMP-F99ABE.jpg,"Restricted info","Metal detector","Katie Hinds",HAMP,2014-08-28T22:05:47Z,2018-10-25T15:00:23Z
